Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
35.7	12	1	67	LastDelay	0	0	1	0
35.7	12	1	67	FullDelay	0	0	1	0
35.7005	3	1	44	LastDelay	0.000467239	467.239	1	2
35.7005	3	1	44	FullDelay	19.3005	1.93005e+07	12	2
36.2	3	1	62	LastDelay	0	0	1	0
36.2	3	1	62	FullDelay	0	0	1	0
36.3	12	1	69	LastDelay	0	0	1	0
36.3	12	1	69	FullDelay	0	0	1	0
36.5	9	1	93	LastDelay	0	0	1	0
36.5	9	1	93	FullDelay	0	0	1	0
36.7064	12	1	57	LastDelay	0.00640782	6407.82	1	8
36.7064	12	1	57	FullDelay	9.30641	9.30641e+06	7	8
36.7064	9	1	57	LastDelay	0.00640791	6407.91	1	8
36.7064	9	1	57	FullDelay	13.8064	1.38064e+07	15	8
37.1	12	1	72	LastDelay	0	0	1	0
37.1	12	1	72	FullDelay	0	0	1	0
37.1008	9	1	75	LastDelay	0.000782156	782.156	1	4
37.1008	9	1	75	FullDelay	7.60078	7.60078e+06	6	4
37.4	3	1	63	LastDelay	0	0	1	0
37.4	3	1	63	FullDelay	0	0	1	0
