Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
153.703	12	1	193	LastDelay	1.20263	1.20263e+06	1	13
153.703	12	1	193	FullDelay	104.503	1.04503e+08	4	13
154.102	12	1	209	LastDelay	0.00212761	2127.61	1	5
154.102	12	1	209	FullDelay	103.302	1.03302e+08	3	5
156.005	12	1	229	LastDelay	0.00514724	5147.24	1	5
156.005	12	1	229	FullDelay	85.1051	8.51051e+07	3	5
159.302	9	1	64	LastDelay	0.00157783	1577.83	1	4
159.302	9	1	64	FullDelay	141.602	1.41602e+08	18	4
161.4	9	1	108	LastDelay	0.00046737	467.37	1	2
161.4	9	1	108	FullDelay	104	1.04e+08	11	2
163.301	9	1	138	LastDelay	0.000545301	545.301	1	3
163.301	9	1	138	FullDelay	89.6005	8.96005e+07	9	3
163.707	12	1	307	LastDelay	0.0065711	6571.1	1	4
163.707	12	1	307	FullDelay	85.0066	8.50066e+07	3	4
164.1	9	1	154	LastDelay	0.00046737	467.37	1	2
164.1	9	1	154	FullDelay	80.2005	8.02005e+07	8	2
164.704	12	1	317	LastDelay	0.00412804	4128.04	1	4
164.704	12	1	317	FullDelay	85.0041	8.50041e+07	3	4
164.801	9	1	170	LastDelay	0.000624352	624.352	1	4
164.801	9	1	170	FullDelay	60.4006	6.04006e+07	6	4
165.805	12	1	328	LastDelay	0.00456119	4561.19	1	7
165.805	12	1	328	FullDelay	85.0046	8.50046e+07	3	7
166.305	9	1	189	LastDelay	0.00517257	5172.57	1	6
166.305	9	1	189	FullDelay	50.0052	5.00052e+07	5	6
168.603	9	1	218	LastDelay	0.00281954	2819.54	1	4
168.603	9	1	218	FullDelay	26.8028	2.68028e+07	3	4
170.4	9	1	237	LastDelay	0.00046737	467.37	1	2
170.4	9	1	237	FullDelay	12.9005	1.29005e+07	2	2
171.702	9	1	45	LastDelay	0.00217867	2178.67	1	10
171.702	9	1	45	FullDelay	159.902	1.59902e+08	20	10
172.606	12	1	397	LastDelay	0.00644165	6441.65	1	7
172.606	12	1	397	FullDelay	48.7064	4.87064e+07	2	7
177.102	12	1	442	LastDelay	0.00230329	2303.29	1	7
177.102	12	1	442	FullDelay	48.7023	4.87023e+07	2	7
177.606	9	1	169	LastDelay	0.00579206	5792.06	1	4
177.606	9	1	169	FullDelay	73.3058	7.33058e+07	7	4
